asset_id,original_file,brand_detected,category,visual_role,source_type,source_url,rights_status,commercial_use_allowed,derivative_allowed,needs_masking,masking_targets,risk_level,approved_for_generation,notes
asset_000962,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_038.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000963,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_039.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000964,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_040.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000965,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_041.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000966,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_042.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000967,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_043.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000968,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_044.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000969,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_045.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000970,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_046.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000971,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_047.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000972,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_048.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000973,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_049.jpg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000974,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_050.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000975,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_051.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000976,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_052.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000977,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_053.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000978,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_054.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000979,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_055.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000980,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_056.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000981,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_057.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000982,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_058.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000983,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_059.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000984,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_061.jpg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000985,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_062.jpg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000986,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_065.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000987,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_066.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000988,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_067.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000989,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_068.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000990,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_069.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000991,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_070.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000992,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_071.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000993,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_072.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000994,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_073.jpeg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000995,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_074.jpg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000996,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\03_counter_kiosk_order\04_composecoffee_03_counter_kiosk_order_075.jpg,컴포즈커피,counter,evidence,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",medium,False,
asset_000997,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_001.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_000998,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_002.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_000999,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_003.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001000,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_004.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001001,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_005.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001002,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_006.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001003,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_007.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001004,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_008.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001005,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_009.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001006,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_010.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001007,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_011.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001008,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_012.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001009,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_013.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001010,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_014.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001011,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_015.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001012,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_016.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001013,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\05_food_drink_menu\04_composecoffee_05_food_drink_menu_017.jpeg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001014,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_001.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001015,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_002.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001016,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_003.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001017,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_004.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001018,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_005.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001019,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_006.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001020,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_007.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001021,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_008.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001022,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_009.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001023,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_010.jpg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001024,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_011.jpeg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001025,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_012.jpeg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001026,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_013.jpeg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001027,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_014.jpeg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001028,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_015.jpeg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001029,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_016.jpeg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001030,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\06_menu_promotion\04_composecoffee_06_menu_promotion_017.jpeg,컴포즈커피,menu,mood,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag,third_party_poster_or_campaign",medium,False,
asset_001031,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\07_street_trade_area\04_composecoffee_07_street_trade_area_001.jpg,컴포즈커피,street,background,self_shot,,owned,True,True,True,"license_plate,phone_number,private_document,staff_name_tag,store_branch_name",medium,False,
asset_001032,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\07_street_trade_area\04_composecoffee_07_street_trade_area_002.jpg,컴포즈커피,street,background,self_shot,,owned,True,True,True,"license_plate,phone_number,private_document,staff_name_tag,store_branch_name",medium,False,
asset_001033,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\07_street_trade_area\04_composecoffee_07_street_trade_area_003.jpg,컴포즈커피,street,background,self_shot,,owned,True,True,True,"license_plate,phone_number,private_document,staff_name_tag,store_branch_name",medium,False,
asset_001034,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_001.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001035,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_002.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001036,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_003.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001037,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_004.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001038,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_005.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001039,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_006.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001040,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_007.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001041,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_008.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001042,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_009.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001043,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_010.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001044,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_011.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001045,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_012.jpg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001046,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_013.jpeg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001047,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_014.jpeg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001048,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_015.jpeg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001049,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_016.jpeg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001050,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_017.jpeg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001051,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\04_composecoffee\99_review_needed\04_composecoffee_99_review_needed_018.jpeg,컴포즈커피,document,reference_only,self_shot,,owned,True,True,True,"phone_number,private_document,staff_name_tag",high,False,
asset_001052,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_Oozy-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_001.jpg,,exterior,hero,self_shot,,owned,True,True,True,"license_plate,phone_number,store_branch_name",medium,False,
asset_001053,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_Oozy-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_002.jpg,,exterior,hero,self_shot,,owned,True,True,True,"license_plate,phone_number,store_branch_name",medium,False,
asset_001054,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_Oozy-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_003.jpg,,exterior,hero,self_shot,,owned,True,True,True,"license_plate,phone_number,store_branch_name",medium,False,
asset_001055,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_Oozy-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_004.jpg,,exterior,hero,self_shot,,owned,True,True,True,"license_plate,phone_number,store_branch_name",medium,False,
asset_001056,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_Oozy-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_005.jpg,,exterior,hero,self_shot,,owned,True,True,True,"license_plate,phone_number,store_branch_name",medium,False,
asset_001057,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_Oozy-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_006.jpg,,exterior,hero,self_shot,,owned,True,True,True,"license_plate,phone_number,store_branch_name",medium,False,
asset_001058,C:\Users\home\Documents\detailpages\franchise-photo-library\_ready-for-detail-page\05_Oozy-coffee\01_exterior_signage\05_woozoo-coffee_01_exterior_signage_007.jpg,,exterior,hero,self_shot,,owned,True,True,True,"license_plate,phone_number,store_branch_name",medium,False,
